BRANCHES RELAXS   ACT_NDS  DEPTH    BEST_INT_OBJ         BEST_RELAX_OBJ       REL_GAP(%)  TIME  
2404872  1979027  860875   53       -1.0200000000e+03    -1.0768671554e+03    5.58        2032.8
2405053  1979179  860946   87       -1.0200000000e+03    -1.0768671554e+03    5.58        2033.0
2405239  1979333  861000   215      -1.0200000000e+03    -1.0768671554e+03    5.58        2033.1
2405430  1979485  861055   217      -1.0200000000e+03    -1.0768671554e+03    5.58        2033.3
2405620  1979635  861101   91       -1.0200000000e+03    -1.0768658551e+03    5.58        2033.4
2405831  1979787  861138   87       -1.0200000000e+03    -1.0768642976e+03    5.57        2033.6
2406054  1979939  861177   192      -1.0200000000e+03    -1.0768628108e+03    5.57        2033.8
2406246  1980094  861227   196      -1.0200000000e+03    -1.0768628108e+03    5.57        2033.9
2406438  1980244  861305   67       -1.0200000000e+03    -1.0768628108e+03    5.57        2034.1
2406660  1980403  861357   95       -1.0200000000e+03    -1.0768628108e+03    5.57        2034.2
2406838  1980556  861423   85       -1.0200000000e+03    -1.0768592822e+03    5.57        2034.4
2407046  1980707  861467   120      -1.0200000000e+03    -1.0768558282e+03    5.57        2034.6
2407228  1980855  861523   145      -1.0200000000e+03    -1.0768558282e+03    5.57        2034.7
2407411  1981006  861590   157      -1.0200000000e+03    -1.0768549129e+03    5.57        2034.9
2407603  1981160  861664   69       -1.0200000000e+03    -1.0768549129e+03    5.57        2035.0
2407793  1981314  861722   155      -1.0200000000e+03    -1.0768549129e+03    5.57        2035.2
2407989  1981468  861782   226      -1.0200000000e+03    -1.0768549129e+03    5.57        2035.3
2408202  1981626  861831   227      -1.0200000000e+03    -1.0768549129e+03    5.57        2035.5
2408386  1981781  861897   137      -1.0200000000e+03    -1.0768549129e+03    5.57        2035.7
2408582  1981939  861945   114      -1.0200000000e+03    -1.0768549129e+03    5.57        2035.8
2408792  1982092  861999   150      -1.0200000000e+03    -1.0768549129e+03    5.57        2036.0
2408975  1982242  862064   43       -1.0200000000e+03    -1.0768549129e+03    5.57        2036.1
2409158  1982392  862121   30       -1.0200000000e+03    -1.0768549129e+03    5.57        2036.3
2409354  1982542  862171   54       -1.0200000000e+03    -1.0768549129e+03    5.57        2036.4
2409548  1982688  862221   137      -1.0200000000e+03    -1.0768549129e+03    5.57        2036.6
2409727  1982838  862288   163      -1.0200000000e+03    -1.0768549129e+03    5.57        2036.8
2409937  1982988  862334   82       -1.0200000000e+03    -1.0768549129e+03    5.57        2036.9
2410133  1983138  862390   73       -1.0200000000e+03    -1.0768549129e+03    5.57        2037.1
2410313  1983283  862432   31       -1.0200000000e+03    -1.0768549129e+03    5.57        2037.2
2410488  1983428  862495   31       -1.0200000000e+03    -1.0768549129e+03    5.57        2037.4
2410668  1983575  862555   30       -1.0200000000e+03    -1.0768549129e+03    5.57        2037.6
2410855  1983726  862614   47       -1.0200000000e+03    -1.0768549129e+03    5.57        2037.7
2411058  1983877  862657   48       -1.0200000000e+03    -1.0768506074e+03    5.57        2037.9
2411252  1984026  862697   168      -1.0200000000e+03    -1.0768479853e+03    5.57        2038.0
2411470  1984180  862739   160      -1.0200000000e+03    -1.0768469699e+03    5.57        2038.2
2411645  1984332  862806   136      -1.0200000000e+03    -1.0768469697e+03    5.57        2038.3
2411821  1984480  862862   111      -1.0200000000e+03    -1.0768446287e+03    5.57        2038.5
2412016  1984633  862919   220      -1.0200000000e+03    -1.0768416306e+03    5.57        2038.6
2412191  1984785  862978   196      -1.0200000000e+03    -1.0768380415e+03    5.57        2038.8
2412360  1984935  863043   36       -1.0200000000e+03    -1.0768377396e+03    5.57        2038.9
2412577  1985087  863078   84       -1.0200000000e+03    -1.0768377396e+03    5.57        2039.1
2412784  1985240  863127   99       -1.0200000000e+03    -1.0768348681e+03    5.57        2039.2
2412981  1985394  863192   148      -1.0200000000e+03    -1.0768333422e+03    5.57        2039.4
2413163  1985545  863252   95       -1.0200000000e+03    -1.0768330736e+03    5.57        2039.6
2413345  1985694  863320   173      -1.0200000000e+03    -1.0768330736e+03    5.57        2039.7
2413534  1985844  863371   135      -1.0200000000e+03    -1.0768324516e+03    5.57        2039.9
2413735  1986000  863436   154      -1.0200000000e+03    -1.0768324516e+03    5.57        2040.0
2413939  1986156  863482   76       -1.0200000000e+03    -1.0768319192e+03    5.57        2040.2
2414137  1986310  863530   74       -1.0200000000e+03    -1.0768319192e+03    5.57        2040.3
2414323  1986462  863592   148      -1.0200000000e+03    -1.0768313987e+03    5.57        2040.5
2414504  1986611  863657   149      -1.0200000000e+03    -1.0768283752e+03    5.57        2040.6
2414688  1986759  863717   208      -1.0200000000e+03    -1.0768266368e+03    5.57        2040.8
2414876  1986909  863777   133      -1.0200000000e+03    -1.0768232076e+03    5.57        2040.9
2415065  1987062  863826   142      -1.0200000000e+03    -1.0768232076e+03    5.57        2041.1
2415236  1987211  863887   149      -1.0200000000e+03    -1.0768205925e+03    5.57        2041.2
2415420  1987354  863947   153      -1.0200000000e+03    -1.0768151651e+03    5.57        2041.4
2415609  1987505  864000   146      -1.0200000000e+03    -1.0768121817e+03    5.57        2041.5
2415802  1987659  864057   44       -1.0200000000e+03    -1.0768121817e+03    5.57        2041.7
2415992  1987818  864125   88       -1.0200000000e+03    -1.0768120597e+03    5.57        2041.9
2416177  1987969  864180   140      -1.0200000000e+03    -1.0768108653e+03    5.57        2042.0
2416360  1988120  864223   127      -1.0200000000e+03    -1.0768102258e+03    5.57        2042.2
2416557  1988271  864266   170      -1.0200000000e+03    -1.0768102258e+03    5.57        2042.3
2416783  1988424  864318   150      -1.0200000000e+03    -1.0768102258e+03    5.57        2042.5
2416992  1988574  864371   132      -1.0200000000e+03    -1.0768102258e+03    5.57        2042.6
2417182  1988723  864433   192      -1.0200000000e+03    -1.0768102258e+03    5.57        2042.8
2417389  1988878  864482   109      -1.0200000000e+03    -1.0768102258e+03    5.57        2042.9
2417594  1989028  864535   135      -1.0200000000e+03    -1.0768102258e+03    5.57        2043.1
2417785  1989179  864590   198      -1.0200000000e+03    -1.0768102258e+03    5.57        2043.2
2417973  1989325  864652   38       -1.0200000000e+03    -1.0768102258e+03    5.57        2043.4
2418173  1989475  864714   170      -1.0200000000e+03    -1.0768102258e+03    5.57        2043.5
2418375  1989626  864784   114      -1.0200000000e+03    -1.0768102258e+03    5.57        2043.7
2418574  1989778  864853   153      -1.0200000000e+03    -1.0768102258e+03    5.57        2043.8
2418760  1989927  864919   120      -1.0200000000e+03    -1.0768102258e+03    5.57        2044.0
2418964  1990075  864985   141      -1.0200000000e+03    -1.0768102258e+03    5.57        2044.1
2419158  1990224  865055   145      -1.0200000000e+03    -1.0768102258e+03    5.57        2044.3
2419346  1990368  865115   172      -1.0200000000e+03    -1.0768102258e+03    5.57        2044.4
2419546  1990520  865181   130      -1.0200000000e+03    -1.0768102258e+03    5.57        2044.6
2419739  1990669  865242   202      -1.0200000000e+03    -1.0768102258e+03    5.57        2044.7
2419924  1990816  865295   146      -1.0200000000e+03    -1.0768102258e+03    5.57        2044.8
2420119  1990967  865354   203      -1.0200000000e+03    -1.0768077267e+03    5.57        2045.0
2420321  1991123  865410   62       -1.0200000000e+03    -1.0768040055e+03    5.57        2045.2
2420521  1991279  865464   169      -1.0200000000e+03    -1.0768014939e+03    5.57        2045.4
2420710  1991431  865511   108      -1.0200000000e+03    -1.0767993432e+03    5.57        2045.6
2420902  1991581  865565   156      -1.0200000000e+03    -1.0767993432e+03    5.57        2045.8
2421072  1991726  865611   163      -1.0200000000e+03    -1.0767973409e+03    5.57        2046.0
2421262  1991879  865683   121      -1.0200000000e+03    -1.0767952694e+03    5.57        2046.2
2421450  1992026  865743   176      -1.0200000000e+03    -1.0767952694e+03    5.57        2046.4
2421662  1992182  865789   209      -1.0200000000e+03    -1.0767952694e+03    5.57        2046.5
2421839  1992332  865842   86       -1.0200000000e+03    -1.0767952694e+03    5.57        2046.7
2422046  1992488  865889   56       -1.0200000000e+03    -1.0767906294e+03    5.57        2046.9
2422234  1992638  865931   171      -1.0200000000e+03    -1.0767885661e+03    5.57        2047.0
2422408  1992787  865997   92       -1.0200000000e+03    -1.0767860140e+03    5.57        2047.2
2422609  1992935  866052   181      -1.0200000000e+03    -1.0767851166e+03    5.57        2047.4
2422810  1993090  866107   62       -1.0200000000e+03    -1.0767837961e+03    5.57        2047.5
2422999  1993241  866168   220      -1.0200000000e+03    -1.0767807012e+03    5.57        2047.7
2423173  1993393  866228   146      -1.0200000000e+03    -1.0767760640e+03    5.57        2047.8
2423364  1993549  866283   93       -1.0200000000e+03    -1.0767736895e+03    5.57        2048.0
2423554  1993701  866335   128      -1.0200000000e+03    -1.0767736895e+03    5.57        2048.3
2423753  1993853  866390   136      -1.0200000000e+03    -1.0767736895e+03    5.57        2048.4
2423961  1994009  866446   83       -1.0200000000e+03    -1.0767736895e+03    5.57        2048.6
2424147  1994161  866498   167      -1.0200000000e+03    -1.0767736895e+03    5.57        2048.7
2424357  1994318  866552   217      -1.0200000000e+03    -1.0767736895e+03    5.57        2048.9
2424570  1994475  866607   105      -1.0200000000e+03    -1.0767736895e+03    5.57        2049.1
2424763  1994632  866668   143      -1.0200000000e+03    -1.0767736895e+03    5.57        2049.2
2424954  1994783  866725   224      -1.0200000000e+03    -1.0767736895e+03    5.57        2049.4
2425142  1994937  866791   219      -1.0200000000e+03    -1.0767736895e+03    5.57        2049.6
2425333  1995088  866846   98       -1.0200000000e+03    -1.0767736895e+03    5.57        2049.8
2425524  1995240  866899   158      -1.0200000000e+03    -1.0767686117e+03    5.57        2049.9
2425721  1995391  866962   126      -1.0200000000e+03    -1.0767686117e+03    5.57        2050.1
2425903  1995539  867018   97       -1.0200000000e+03    -1.0767686117e+03    5.57        2050.3
2426084  1995686  867083   38       -1.0200000000e+03    -1.0767677117e+03    5.57        2050.5
2426266  1995836  867149   161      -1.0200000000e+03    -1.0767669296e+03    5.57        2050.7
2426467  1995982  867188   161      -1.0200000000e+03    -1.0767636991e+03    5.57        2050.8
2426641  1996125  867234   183      -1.0200000000e+03    -1.0767588778e+03    5.56        2051.0
2426823  1996273  867284   62       -1.0200000000e+03    -1.0767571887e+03    5.56        2051.1
2426995  1996418  867338   103      -1.0200000000e+03    -1.0767546100e+03    5.56        2051.3
2427176  1996567  867391   151      -1.0200000000e+03    -1.0767501320e+03    5.56        2051.5
2427366  1996718  867433   196      -1.0200000000e+03    -1.0767469449e+03    5.56        2051.6
2427558  1996873  867497   80       -1.0200000000e+03    -1.0767469449e+03    5.56        2051.8
2427767  1997028  867536   121      -1.0200000000e+03    -1.0767469449e+03    5.56        2052.0
2427950  1997181  867609   31       -1.0200000000e+03    -1.0767464077e+03    5.56        2052.2
2428148  1997334  867653   209      -1.0200000000e+03    -1.0767464077e+03    5.56        2052.3
2428331  1997485  867714   175      -1.0200000000e+03    -1.0767392394e+03    5.56        2052.5
2428515  1997635  867774   277      -1.0200000000e+03    -1.0767389857e+03    5.56        2052.6
2428690  1997785  867829   179      -1.0200000000e+03    -1.0767326960e+03    5.56        2052.8
2428873  1997939  867880   255      -1.0200000000e+03    -1.0767326960e+03    5.56        2053.0
2429052  1998090  867947   31       -1.0200000000e+03    -1.0767311958e+03    5.56        2053.2
2429227  1998238  868010   142      -1.0200000000e+03    -1.0767265268e+03    5.56        2053.4
2429417  1998390  868070   85       -1.0200000000e+03    -1.0767246313e+03    5.56        2053.5
2429586  1998532  868133   207      -1.0200000000e+03    -1.0767198856e+03    5.56        2053.7
2429760  1998681  868191   119      -1.0200000000e+03    -1.0767172687e+03    5.56        2053.9
2429986  1998839  868229   146      -1.0200000000e+03    -1.0767167599e+03    5.56        2054.0
2430180  1998988  868291   150      -1.0200000000e+03    -1.0767167599e+03    5.56        2054.2
2430365  1999134  868352   165      -1.0200000000e+03    -1.0767167599e+03    5.56        2054.3
2430554  1999281  868417   130      -1.0200000000e+03    -1.0767167599e+03    5.56        2054.4
2430758  1999430  868471   132      -1.0200000000e+03    -1.0767167599e+03    5.56        2054.6
2430939  1999580  868544   174      -1.0200000000e+03    -1.0767167599e+03    5.56        2054.7
2431135  1999729  868602   176      -1.0200000000e+03    -1.0767166764e+03    5.56        2054.9
2431326  1999881  868663   80       -1.0200000000e+03    -1.0767166764e+03    5.56        2055.1
2431522  2000034  868709   199      -1.0200000000e+03    -1.0767151323e+03    5.56        2055.2
2431703  2000181  868766   168      -1.0200000000e+03    -1.0767093150e+03    5.56        2055.4
2431900  2000331  868813   86       -1.0200000000e+03    -1.0767089215e+03    5.56        2055.5
2432084  2000482  868871   170      -1.0200000000e+03    -1.0767065217e+03    5.56        2055.7
2432295  2000635  868918   204      -1.0200000000e+03    -1.0767065217e+03    5.56        2055.8
2432487  2000785  868956   169      -1.0200000000e+03    -1.0767065217e+03    5.56        2056.0
2432704  2000936  868991   205      -1.0200000000e+03    -1.0767065217e+03    5.56        2056.1
2432917  2001082  869028   77       -1.0200000000e+03    -1.0767065217e+03    5.56        2056.3
2433096  2001226  869069   41       -1.0200000000e+03    -1.0767065217e+03    5.56        2056.4
2433279  2001374  869130   165      -1.0200000000e+03    -1.0767065217e+03    5.56        2056.6
2433486  2001526  869171   153      -1.0200000000e+03    -1.0767065217e+03    5.56        2056.8
2433660  2001676  869231   142      -1.0200000000e+03    -1.0767058838e+03    5.56        2056.9
2433864  2001827  869267   105      -1.0200000000e+03    -1.0767058838e+03    5.56        2057.1
2434067  2001980  869320   168      -1.0200000000e+03    -1.0767052009e+03    5.56        2057.3
2434243  2002132  869376   151      -1.0200000000e+03    -1.0767048117e+03    5.56        2057.4
2434453  2002286  869414   147      -1.0200000000e+03    -1.0767031250e+03    5.56        2057.6
2434639  2002436  869470   98       -1.0200000000e+03    -1.0767025819e+03    5.56        2057.7
2434812  2002581  869533   51       -1.0200000000e+03    -1.0767025819e+03    5.56        2057.9
2434996  2002725  869595   116      -1.0200000000e+03    -1.0767025819e+03    5.56        2058.0
2435211  2002875  869640   56       -1.0200000000e+03    -1.0767024568e+03    5.56        2058.2
2435421  2003032  869696   68       -1.0200000000e+03    -1.0767024568e+03    5.56        2058.3
2435594  2003181  869745   21       -1.0200000000e+03    -1.0767014925e+03    5.56        2058.5
2435808  2003329  869785   53       -1.0200000000e+03    -1.0767002816e+03    5.56        2058.6
2436003  2003482  869830   280      -1.0200000000e+03    -1.0766949396e+03    5.56        2058.8
2436192  2003635  869893   150      -1.0200000000e+03    -1.0766934844e+03    5.56        2058.9
2436367  2003787  869962   167      -1.0200000000e+03    -1.0766928419e+03    5.56        2059.1
2436556  2003942  870009   143      -1.0200000000e+03    -1.0766897856e+03    5.56        2059.2
2436741  2004090  870068   203      -1.0200000000e+03    -1.0766895057e+03    5.56        2059.4
2436921  2004242  870124   79       -1.0200000000e+03    -1.0766860584e+03    5.56        2059.5
2437117  2004394  870182   91       -1.0200000000e+03    -1.0766858900e+03    5.56        2059.7
2437309  2004540  870236   110      -1.0200000000e+03    -1.0766820182e+03    5.56        2059.9
2437503  2004692  870268   166      -1.0200000000e+03    -1.0766808318e+03    5.56        2060.0
2437714  2004844  870307   98       -1.0200000000e+03    -1.0766804163e+03    5.56        2060.2
2437886  2004984  870359   73       -1.0200000000e+03    -1.0766781201e+03    5.56        2060.3
2438097  2005135  870398   75       -1.0200000000e+03    -1.0766779178e+03    5.56        2060.5
2438288  2005286  870455   71       -1.0200000000e+03    -1.0766762760e+03    5.56        2060.6
2438475  2005440  870512   186      -1.0200000000e+03    -1.0766757493e+03    5.56        2060.8
2438649  2005586  870578   135      -1.0200000000e+03    -1.0766751458e+03    5.56        2061.0
2438845  2005737  870636   181      -1.0200000000e+03    -1.0766751458e+03    5.56        2061.2
2439015  2005880  870694   164      -1.0200000000e+03    -1.0766700762e+03    5.56        2061.5
2439193  2006020  870758   40       -1.0200000000e+03    -1.0766700762e+03    5.56        2061.7
2439361  2006160  870818   149      -1.0200000000e+03    -1.0766700762e+03    5.56        2061.9
2439511  2006290  870878   208      -1.0200000000e+03    -1.0766700762e+03    5.56        2062.1
2439686  2006432  870933   162      -1.0200000000e+03    -1.0766700762e+03    5.56        2062.3
2439864  2006573  870981   71       -1.0200000000e+03    -1.0766700762e+03    5.56        2062.5
2440062  2006723  871035   100      -1.0200000000e+03    -1.0766700762e+03    5.56        2062.6
2440252  2006870  871081   18       -1.0200000000e+03    -1.0766700762e+03    5.56        2062.8
2440472  2007023  871119   27       -1.0200000000e+03    -1.0766700762e+03    5.56        2063.0
2440691  2007180  871150   31       -1.0200000000e+03    -1.0766697096e+03    5.56        2063.1
2440907  2007330  871194   32       -1.0200000000e+03    -1.0766679274e+03    5.56        2063.3
2441067  2007473  871266   159      -1.0200000000e+03    -1.0766647715e+03    5.56        2063.6
2441260  2007622  871319   81       -1.0200000000e+03    -1.0766594733e+03    5.55        2063.7
2441456  2007774  871355   234      -1.0200000000e+03    -1.0766567210e+03    5.55        2063.9
2441630  2007923  871425   230      -1.0200000000e+03    -1.0766522864e+03    5.55        2064.0
2441800  2008068  871481   191      -1.0200000000e+03    -1.0766522864e+03    5.55        2064.2
2441972  2008217  871539   110      -1.0200000000e+03    -1.0766522864e+03    5.55        2064.4
2442149  2008370  871610   225      -1.0200000000e+03    -1.0766522864e+03    5.55        2064.5
2442357  2008522  871660   79       -1.0200000000e+03    -1.0766522864e+03    5.55        2064.7
2442534  2008675  871719   199      -1.0200000000e+03    -1.0766522864e+03    5.55        2065.0
2442713  2008822  871772   161      -1.0200000000e+03    -1.0766522864e+03    5.55        2065.1
2442897  2008976  871844   93       -1.0200000000e+03    -1.0766522864e+03    5.55        2065.3
2443082  2009125  871903   172      -1.0200000000e+03    -1.0766522864e+03    5.55        2065.4
2443282  2009273  871945   115      -1.0200000000e+03    -1.0766512582e+03    5.55        2065.6
2443461  2009420  872008   119      -1.0200000000e+03    -1.0766470568e+03    5.55        2065.8
2443643  2009571  872064   210      -1.0200000000e+03    -1.0766470568e+03    5.55        2065.9
2443856  2009721  872105   149      -1.0200000000e+03    -1.0766470568e+03    5.55        2066.1
2444048  2009872  872165   186      -1.0200000000e+03    -1.0766415584e+03    5.55        2066.2
2444220  2010019  872227   139      -1.0200000000e+03    -1.0766398223e+03    5.55        2066.4
2444401  2010169  872300   161      -1.0200000000e+03    -1.0766385024e+03    5.55        2066.5
2444590  2010321  872355   131      -1.0200000000e+03    -1.0766360601e+03    5.55        2066.7
2444767  2010469  872414   88       -1.0200000000e+03    -1.0766327631e+03    5.55        2066.8
2444948  2010614  872469   176      -1.0200000000e+03    -1.0766304602e+03    5.55        2067.0
2445136  2010762  872511   145      -1.0200000000e+03    -1.0766278638e+03    5.55        2067.1
2445331  2010913  872558   54       -1.0200000000e+03    -1.0766274469e+03    5.55        2067.3
2445526  2011063  872613   58       -1.0200000000e+03    -1.0766271128e+03    5.55        2067.4
2445722  2011218  872659   75       -1.0200000000e+03    -1.0766241908e+03    5.55        2067.6
2445913  2011370  872712   101      -1.0200000000e+03    -1.0766216380e+03    5.55        2067.7
2446105  2011523  872786   175      -1.0200000000e+03    -1.0766216380e+03    5.55        2067.9
2446284  2011673  872845   173      -1.0200000000e+03    -1.0766176262e+03    5.55        2068.1
2446476  2011828  872895   124      -1.0200000000e+03    -1.0766167781e+03    5.55        2068.3
2446671  2011980  872944   178      -1.0200000000e+03    -1.0766167781e+03    5.55        2068.5
2446883  2012135  872994   71       -1.0200000000e+03    -1.0766167781e+03    5.55        2068.7
2447097  2012293  873042   82       -1.0200000000e+03    -1.0766167781e+03    5.55        2068.9
2447276  2012447  873103   148      -1.0200000000e+03    -1.0766167781e+03    5.55        2069.1
2447487  2012598  873148   162      -1.0200000000e+03    -1.0766167781e+03    5.55        2069.3
2447696  2012754  873185   144      -1.0200000000e+03    -1.0766167781e+03    5.55        2069.5
2447890  2012903  873245   123      -1.0200000000e+03    -1.0766133333e+03    5.55        2069.7
2448080  2013055  873285   135      -1.0200000000e+03    -1.0766133333e+03    5.55        2069.8
2448270  2013210  873349   128      -1.0200000000e+03    -1.0766133333e+03    5.55        2070.1
2448488  2013364  873379   129      -1.0200000000e+03    -1.0766133333e+03    5.55        2070.3
2448663  2013513  873446   156      -1.0200000000e+03    -1.0766133333e+03    5.55        2070.5
2448874  2013665  873489   120      -1.0200000000e+03    -1.0766094225e+03    5.55        2070.6
2449062  2013820  873539   58       -1.0200000000e+03    -1.0766063653e+03    5.55        2070.8
2449261  2013972  873588   165      -1.0200000000e+03    -1.0766057740e+03    5.55        2071.0
2449462  2014126  873641   61       -1.0200000000e+03    -1.0766045285e+03    5.55        2071.1
2449673  2014278  873680   163      -1.0200000000e+03    -1.0765966807e+03    5.55        2071.3
2449859  2014424  873738   73       -1.0200000000e+03    -1.0765961538e+03    5.55        2071.4
2450091  2014579  873772   89       -1.0200000000e+03    -1.0765960255e+03    5.55        2071.6
2450279  2014730  873828   199      -1.0200000000e+03    -1.0765938959e+03    5.55        2071.8
2450454  2014878  873891   106      -1.0200000000e+03    -1.0765924883e+03    5.55        2072.0
2450650  2015028  873941   38       -1.0200000000e+03    -1.0765924883e+03    5.55        2072.2
2450890  2015184  873975   98       -1.0200000000e+03    -1.0765924883e+03    5.55        2072.4
2451074  2015337  874027   190      -1.0200000000e+03    -1.0765853846e+03    5.55        2072.5
2451251  2015488  874088   96       -1.0200000000e+03    -1.0765853846e+03    5.55        2072.7
2451431  2015633  874138   173      -1.0200000000e+03    -1.0765853846e+03    5.55        2072.9
2451676  2015791  874169   210      -1.0200000000e+03    -1.0765853846e+03    5.55        2073.1
2451878  2015946  874223   175      -1.0200000000e+03    -1.0765760870e+03    5.55        2073.2
2452104  2016100  874261   211      -1.0200000000e+03    -1.0765760870e+03    5.55        2073.4
2452312  2016254  874301   182      -1.0200000000e+03    -1.0765760870e+03    5.55        2073.5
2452526  2016406  874333   229      -1.0200000000e+03    -1.0765746885e+03    5.55        2073.7
2452744  2016563  874379   36       -1.0200000000e+03    -1.0765727644e+03    5.55        2073.8
2452942  2016717  874421   178      -1.0200000000e+03    -1.0765685127e+03    5.55        2074.0
2453130  2016863  874475   138      -1.0200000000e+03    -1.0765670056e+03    5.55        2074.2
2453325  2017010  874536   63       -1.0200000000e+03    -1.0765645161e+03    5.55        2074.4
2453499  2017159  874606   53       -1.0200000000e+03    -1.0765626687e+03    5.55        2074.5
2453681  2017309  874654   39       -1.0200000000e+03    -1.0765624067e+03    5.55        2074.7
2453868  2017456  874709   190      -1.0200000000e+03    -1.0765624067e+03    5.55        2074.9
2454061  2017604  874764   241      -1.0200000000e+03    -1.0765624067e+03    5.55        2075.0
2454251  2017758  874818   82       -1.0200000000e+03    -1.0765624067e+03    5.55        2075.2
2454428  2017909  874885   32       -1.0200000000e+03    -1.0765624067e+03    5.55        2075.3
2454611  2018063  874946   37       -1.0200000000e+03    -1.0765624067e+03    5.55        2075.5
2454802  2018213  875001   81       -1.0200000000e+03    -1.0765624067e+03    5.55        2075.6
2454995  2018370  875060   73       -1.0200000000e+03    -1.0765624067e+03    5.55        2075.8
2455193  2018525  875118   27       -1.0200000000e+03    -1.0765588748e+03    5.54        2076.0
2455374  2018676  875187   55       -1.0200000000e+03    -1.0765505987e+03    5.54        2076.2
2455577  2018827  875220   73       -1.0200000000e+03    -1.0765505987e+03    5.54        2076.4
2455757  2018970  875270   25       -1.0200000000e+03    -1.0765481655e+03    5.54        2076.6
2455979  2019122  875304   74       -1.0200000000e+03    -1.0765470212e+03    5.54        2076.8
2456186  2019276  875351   249      -1.0200000000e+03    -1.0765470212e+03    5.54        2077.0
2456378  2019427  875409   50       -1.0200000000e+03    -1.0765468354e+03    5.54        2077.1
2456569  2019573  875458   68       -1.0200000000e+03    -1.0765453688e+03    5.54        2077.3
2456775  2019724  875504   187      -1.0200000000e+03    -1.0765430452e+03    5.54        2077.4
2456949  2019870  875568   187      -1.0200000000e+03    -1.0765419959e+03    5.54        2077.6
2457169  2020019  875608   111      -1.0200000000e+03    -1.0765419959e+03    5.54        2077.7
2457365  2020161  875650   193      -1.0200000000e+03    -1.0765416564e+03    5.54        2077.9
2457570  2020312  875681   225      -1.0200000000e+03    -1.0765416564e+03    5.54        2078.1
2457787  2020467  875728   185      -1.0200000000e+03    -1.0765378198e+03    5.54        2078.3
2457982  2020618  875769   176      -1.0200000000e+03    -1.0765337367e+03    5.54        2078.4
2458172  2020768  875813   166      -1.0200000000e+03    -1.0765334895e+03    5.54        2078.6
2458389  2020921  875848   164      -1.0200000000e+03    -1.0765334895e+03    5.54        2078.7
2458595  2021073  875894   102      -1.0200000000e+03    -1.0765334895e+03    5.54        2078.9
2458792  2021227  875949   68       -1.0200000000e+03    -1.0765334895e+03    5.54        2079.1
2458993  2021382  876008   213      -1.0200000000e+03    -1.0765334895e+03    5.54        2079.2
2459188  2021534  876051   100      -1.0200000000e+03    -1.0765334895e+03    5.54        2079.4
2459406  2021688  876087   139      -1.0200000000e+03    -1.0765334895e+03    5.54        2079.5
2459608  2021841  876137   136      -1.0200000000e+03    -1.0765334895e+03    5.54        2079.7
2459813  2021992  876184   86       -1.0200000000e+03    -1.0765317897e+03    5.54        2079.8
2460036  2022142  876217   69       -1.0200000000e+03    -1.0765302671e+03    5.54        2080.0
2460230  2022293  876265   30       -1.0200000000e+03    -1.0765271011e+03    5.54        2080.1
2460438  2022446  876311   73       -1.0200000000e+03    -1.0765260067e+03    5.54        2080.3
2460607  2022592  876374   224      -1.0200000000e+03    -1.0765230472e+03    5.54        2080.4
2460784  2022738  876437   170      -1.0200000000e+03    -1.0765223604e+03    5.54        2080.6
2460966  2022887  876487   75       -1.0200000000e+03    -1.0765212894e+03    5.54        2080.8
2461154  2023033  876533   97       -1.0200000000e+03    -1.0765200270e+03    5.54        2080.9
2461362  2023184  876577   158      -1.0200000000e+03    -1.0765200270e+03    5.54        2081.1
2461568  2023338  876619   169      -1.0200000000e+03    -1.0765200270e+03    5.54        2081.2
2461760  2023488  876665   146      -1.0200000000e+03    -1.0765200270e+03    5.54        2081.4
2461968  2023639  876709   125      -1.0200000000e+03    -1.0765200270e+03    5.54        2081.6
2462167  2023790  876748   137      -1.0200000000e+03    -1.0765200270e+03    5.54        2081.7
2462366  2023940  876787   188      -1.0200000000e+03    -1.0765184111e+03    5.54        2081.9
2462580  2024093  876829   52       -1.0200000000e+03    -1.0765184111e+03    5.54        2082.0
2462780  2024243  876881   199      -1.0200000000e+03    -1.0765184111e+03    5.54        2082.2
2462985  2024396  876920   80       -1.0200000000e+03    -1.0765184111e+03    5.54        2082.4
2463162  2024546  876967   156      -1.0200000000e+03    -1.0765183213e+03    5.54        2082.5
2463364  2024697  877009   50       -1.0200000000e+03    -1.0765160344e+03    5.54        2082.7
2463563  2024848  877054   60       -1.0200000000e+03    -1.0765104022e+03    5.54        2082.8
2463755  2024994  877092   113      -1.0200000000e+03    -1.0765095715e+03    5.54        2083.0
2463996  2025150  877123   99       -1.0200000000e+03    -1.0765090909e+03    5.54        2083.2
2464201  2025300  877168   159      -1.0200000000e+03    -1.0765080951e+03    5.54        2083.4
2464424  2025451  877203   195      -1.0200000000e+03    -1.0765080951e+03    5.54        2083.5
2464633  2025600  877246   166      -1.0200000000e+03    -1.0765036892e+03    5.54        2083.7
2464811  2025746  877302   56       -1.0200000000e+03    -1.0765014743e+03    5.54        2083.9
2464985  2025897  877360   151      -1.0200000000e+03    -1.0764982066e+03    5.54        2084.0
2465155  2026045  877418   89       -1.0200000000e+03    -1.0764958148e+03    5.54        2084.2
2465350  2026193  877455   264      -1.0200000000e+03    -1.0764925215e+03    5.54        2084.3
2465539  2026343  877512   213      -1.0200000000e+03    -1.0764913146e+03    5.54        2084.5
2465742  2026493  877557   141      -1.0200000000e+03    -1.0764906425e+03    5.54        2084.7
